GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021600691,1610612754,Pacers,IND,Indiana,240.000000:00,42,81,0.519,10,18,0.556,15,17,0.882,6,38,44,21,7,4,18,22,109,6.0
0021600696,1610612754,Pacers,IND,Indiana,265.000000:00,38,78,0.487,10,28,0.357,29,33,0.879,7,22,29,19,14,4,10,24,115,4.0
0021600696,1610612758,Kings,SAC,Sacramento,265.000000:00,35,70,0.5,13,25,0.52,28,36,0.778,10,33,43,22,7,1,19,30,111,-4.0
0021600698,1610612749,Bucks,MIL,Milwaukee,240.000000:00,31,80,0.388,7,23,0.304,17,24,0.708,12,31,43,19,6,7,19,22,86,-16.0
0021600698,1610612761,Raptors,TOR,Toronto,240.000000:00,37,84,0.44,10,25,0.4,18,23,0.783,12,35,47,20,9,10,14,19,102,16.0
0021600699,1610612752,Knicks,NYK,New York,240.000000:00,46,96,0.479,9,27,0.333,9,13,0.692,11,37,48,22,8,9,10,18,110,3.0
0021600699,1610612766,Hornets,CHA,Charlotte,240.000000:00,40,90,0.444,13,37,0.351,14,15,0.933,9,38,47,18,5,4,13,16,107,-3.0
0021600700,1610612741,Bulls,CHI,Chicago,240.000000:00,33,78,0.423,3,13,0.231,19,25,0.76,9,34,43,19,7,9,21,12,88,-12.0
0021600700,1610612748,Heat,MIA,Miami,240.000000:00,41,89,0.461,9,24,0.375,9,11,0.818,7,33,40,25,14,2,10,17,100,12.0
0021600701,1610612740,Pelicans,NOP,New Orleans,240.000000:00,48,93,0.516,13,30,0.433,10,14,0.714,14,39,53,29,8,6,14,20,119,16.0
0021600701,1610612759,Spurs,SAS,San Antonio,240.000000:00,33,85,0.388,12,28,0.429,25,29,0.862,12,32,44,20,10,4,12,13,103,-16.0
0021600704,1610612758,Kings,SAC,Sacramento,240.000000:00,41,79,0.519,11,27,0.407,16,26,0.615,8,30,38,27,6,5,9,23,109,3.0
0021600704,1610612766,Hornets,CHA,Charlotte,240.000000:00,36,75,0.48,12,37,0.324,22,24,0.917,7,27,34,24,4,7,11,25,106,-3.0
0021600705,1610612748,Heat,MIA,Miami,240.000000:00,42,80,0.525,14,28,0.5,18,23,0.783,9,29,38,18,6,6,11,19,116,13.0
0021600705,1610612765,Pistons,DET,Detroit,240.000000:00,46,89,0.517,4,12,0.333,7,12,0.583,13,29,42,11,6,3,12,16,103,-13.0
0021600706,1610612738,Celtics,BOS,Boston,265.000000:00,37,89,0.416,14,41,0.341,24,30,0.8,9,35,44,26,6,7,13,23,112,4.0
0021600706,1610612749,Bucks,MIL,Milwaukee,265.000000:00,37,87,0.425,9,21,0.429,25,32,0.781,9,38,47,23,6,6,15,25,108,-4.0
0021600710,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,47,93,0.505,9,20,0.45,26,32,0.813,13,36,49,27,8,8,11,21,129,20.0
0021600710,1610612751,Nets,BKN,Brooklyn,240.000000:00,41,85,0.482,7,21,0.333,20,25,0.8,5,35,40,20,6,6,14,18,109,-20.0
0021600711,1610612737,Hawks,ATL,Atlanta,340.000000:00,52,119,0.437,10,31,0.323,28,40,0.7,17,47,64,36,4,2,14,24,142,3.0
0021600711,1610612752,Knicks,NYK,New York,340.000000:00,51,128,0.398,18,51,0.353,19,23,0.826,15,48,63,32,9,11,12,39,139,-3.0
0021600712,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,41,92,0.446,8,29,0.276,17,22,0.773,8,43,51,22,9,6,10,16,107,16.0
0021600712,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,37,100,0.37,6,26,0.231,11,16,0.688,13,42,55,20,5,4,16,19,91,-16.0
0021600714,1610612740,Pelicans,NOP,New Orleans,240.000000:00,38,84,0.452,10,32,0.313,8,15,0.533,10,32,42,25,8,3,14,12,94,-13.0
0021600714,1610612764,Wizards,WAS,Washington,240.000000:00,45,89,0.506,10,21,0.476,7,10,0.7,10,35,45,28,9,3,10,17,107,13.0
0021600716,1610612741,Bulls,CHI,Chicago,240.000000:00,45,89,0.506,8,14,0.571,23,28,0.821,10,39,49,29,8,5,10,11,121,13.0
0021600716,1610612755,76ers,PHI,Philadelphia,240.000000:00,44,99,0.444,10,28,0.357,10,14,0.714,11,32,43,26,8,8,12,22,108,-13.0
0021600718,1610612744,Warriors,GSW,Golden State,240.000000:00,36,79,0.456,8,26,0.308,33,39,0.846,8,31,39,28,13,6,18,18,113,2.0
0021600718,1610612757,Trail Blazers,POR,Portland,240.000000:00,46,93,0.495,10,27,0.37,9,12,0.75,9,33,42,26,11,2,18,24,111,-2.0
0021600731,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,48,89,0.539,15,37,0.405,14,22,0.636,12,36,48,37,10,10,10,13,125,28.0
0021600731,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,41,94,0.436,7,21,0.333,8,10,0.8,12,26,38,26,7,3,13,19,97,-28.0
0021600746,1610612753,Magic,ORL,Orlando,240.000000:00,37,80,0.463,5,14,0.357,23,32,0.719,11,35,46,22,4,7,11,16,102,8.0
0021600746,1610612761,Raptors,TOR,Toronto,240.000000:00,34,87,0.391,10,28,0.357,16,21,0.762,13,31,44,15,5,5,11,21,94,-8.0
0021600750,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,38,80,0.475,13,26,0.5,25,33,0.758,16,31,47,21,7,3,20,21,114,12.0
0021600750,1610612763,Grizzlies,MEM,Memphis,240.000000:00,40,83,0.482,3,19,0.158,19,22,0.864,8,21,29,21,10,5,12,28,102,-12.0
0021600753,1610612756,Suns,PHX,Phoenix,240.000000:00,32,77,0.416,12,29,0.414,29,35,0.829,6,33,39,11,7,3,11,21,105,2.0
0021600753,1610612758,Kings,SAC,Sacramento,240.000000:00,38,85,0.447,10,27,0.37,17,22,0.773,6,37,43,23,5,4,13,25,103,-2.0
0021600758,1610612748,Heat,MIA,Miami,240.000000:00,48,82,0.585,12,22,0.545,17,23,0.739,10,39,49,28,6,5,21,24,125,23.0
0021600758,1610612755,76ers,PHI,Philadelphia,240.000000:00,35,84,0.417,6,23,0.261,26,31,0.839,6,27,33,20,10,1,15,21,102,-23.0
0021600761,1610612749,Bucks,MIL,Milwaukee,240.000000:00,52,82,0.634,7,17,0.412,26,35,0.743,9,35,44,29,9,11,16,25,137,25.0
0021600761,1610612756,Suns,PHX,Phoenix,240.000000:00,38,91,0.418,11,28,0.393,25,30,0.833,14,26,40,22,9,3,16,28,112,-25.0
0021600764,1610612744,Warriors,GSW,Golden State,265.000000:00,36,87,0.414,15,44,0.341,19,24,0.792,7,33,40,22,10,10,17,17,106,-3.0
0021600764,1610612758,Kings,SAC,Sacramento,265.000000:00,43,88,0.489,7,23,0.304,16,19,0.842,8,38,46,25,11,4,16,18,109,3.0
0021600767,1610612757,Trail Blazers,POR,Portland,240.000000:00,35,87,0.402,10,28,0.357,19,21,0.905,11,33,44,15,6,4,12,22,99,-6.0
0021600767,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,40,98,0.408,4,18,0.222,21,28,0.75,17,39,56,18,9,5,12,17,105,6.0
0021600770,1610612754,Pacers,IND,Indiana,240.000000:00,33,87,0.379,8,26,0.308,19,29,0.655,13,24,37,19,7,10,10,17,93,3.0
0021600770,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,34,88,0.386,7,28,0.25,15,21,0.714,20,41,61,17,6,11,16,21,90,-3.0
0021600775,1610612748,Heat,MIA,Miami,240.000000:00,45,86,0.523,15,28,0.536,10,14,0.714,13,25,38,27,5,5,17,21,115,2.0
0021600775,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,43,80,0.537,5,11,0.455,22,28,0.786,8,26,34,25,13,1,10,15,113,-2.0
0021600776,1610612742,Mavericks,DAL,Dallas,240.000000:00,34,79,0.43,8,26,0.308,11,17,0.647,3,26,29,25,8,3,10,18,87,-23.0
0021600776,1610612743,Nuggets,DEN,Denver,240.000000:00,42,84,0.5,11,28,0.393,15,16,0.938,10,39,49,28,7,10,15,19,110,23.0
0021600781,1610612742,Mavericks,DAL,Dallas,240.000000:00,37,75,0.493,12,28,0.429,27,32,0.844,2,28,30,16,6,6,7,22,113,-1.0
0021600781,1610612757,Trail Blazers,POR,Portland,240.000000:00,42,86,0.488,11,28,0.393,19,24,0.792,18,37,55,17,6,2,15,26,114,1.0
0021600787,1610612748,Heat,MIA,Miami,240.000000:00,41,86,0.477,11,33,0.333,13,18,0.722,14,34,48,23,5,5,15,21,106,18.0
0021600787,1610612749,Bucks,MIL,Milwaukee,240.000000:00,33,71,0.465,6,15,0.4,16,28,0.571,5,28,33,18,10,4,12,18,88,-18.0
0021600788,1610612756,Suns,PHX,Phoenix,240.000000:00,29,87,0.333,5,23,0.217,28,34,0.824,18,28,46,13,12,5,15,27,91,-19.0
0021600788,1610612763,Grizzlies,MEM,Memphis,240.000000:00,35,72,0.486,14,24,0.583,26,34,0.765,11,30,41,24,6,8,22,25,110,19.0
0021600791,1610612746,Clippers,LAC,LA,240.000000:00,45,92,0.489,10,25,0.4,19,28,0.679,14,33,47,22,8,3,11,20,119,4.0
0021600791,1610612752,Knicks,NYK,New York,240.000000:00,46,92,0.5,8,27,0.296,15,18,0.833,12,29,41,25,9,5,11,22,115,-4.0
0021600795,1610612753,Magic,ORL,Orlando,240.000000:00,41,84,0.488,10,21,0.476,19,24,0.792,7,40,47,27,4,8,21,20,111,-1.0
0021600795,1610612755,76ers,PHI,Philadelphia,240.000000:00,40,95,0.421,11,28,0.393,21,27,0.778,13,32,45,25,13,5,15,19,112,1.0
0021600796,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,38,79,0.481,10,21,0.476,23,30,0.767,5,30,35,14,9,6,16,14,109,-9.0
0021600796,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,50,106,0.472,8,27,0.296,10,13,0.769,17,34,51,24,10,5,13,23,118,9.0
0021600797,1610612742,Mavericks,DAL,Dallas,265.000000:00,44,87,0.506,5,20,0.25,19,25,0.76,6,31,37,21,12,3,11,19,112,7.0
0021600797,1610612762,Jazz,UTA,Utah,265.000000:00,39,85,0.459,13,29,0.448,14,17,0.824,11,32,43,26,8,3,21,26,105,-7.0
0021600800,1610612743,Nuggets,DEN,Denver,240.000000:00,54,95,0.568,16,32,0.5,7,10,0.7,16,28,44,30,6,5,15,11,131,8.0
0021600800,1610612752,Knicks,NYK,New York,240.000000:00,52,93,0.559,16,38,0.421,3,5,0.6,10,23,33,36,10,5,10,14,123,-8.0
0021600802,1610612747,Lakers,LAL,Los Angeles,240.000000:00,39,75,0.52,15,31,0.484,29,35,0.829,6,27,33,25,9,3,17,24,122,8.0
0021600802,1610612749,Bucks,MIL,Milwaukee,240.000000:00,40,76,0.526,8,28,0.286,26,31,0.839,4,30,34,27,11,5,20,29,114,-8.0
0021600808,1610612746,Clippers,LAC,LA,240.000000:00,40,85,0.471,14,34,0.412,13,20,0.65,10,40,50,26,3,6,13,21,107,5.0
0021600808,1610612766,Hornets,CHA,Charlotte,240.000000:00,37,85,0.435,13,37,0.351,15,20,0.75,8,32,40,24,6,4,8,20,102,-5.0
0021600811,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,46,84,0.548,15,30,0.5,18,22,0.818,8,37,45,30,9,3,15,16,125,16.0
0021600811,1610612743,Nuggets,DEN,Denver,240.000000:00,39,97,0.402,12,37,0.324,19,22,0.864,17,28,45,23,8,4,12,22,109,-16.0
0021600812,1610612745,Rockets,HOU,Houston,240.000000:00,42,85,0.494,18,36,0.5,31,39,0.795,16,39,55,27,8,4,21,23,133,31.0
0021600812,1610612756,Suns,PHX,Phoenix,240.000000:00,37,94,0.394,8,22,0.364,20,26,0.769,12,30,42,20,8,4,19,28,102,-31.0
0021600817,1610612752,Knicks,NYK,New York,240.000000:00,34,68,0.5,9,14,0.643,17,21,0.81,5,39,44,18,5,8,19,19,94,4.0
0021600817,1610612759,Spurs,SAS,San Antonio,240.000000:00,33,91,0.363,6,29,0.207,18,22,0.818,21,25,46,17,11,1,11,16,90,-4.0
0021600819,1610612740,Pelicans,NOP,New Orleans,240.000000:00,34,82,0.415,13,31,0.419,18,21,0.857,6,30,36,23,10,2,17,23,99,-6.0
0021600819,1610612758,Kings,SAC,Sacramento,240.000000:00,35,78,0.449,11,31,0.355,24,27,0.889,8,38,46,23,11,5,19,18,105,6.0
0021600820,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,34,96,0.354,7,34,0.206,23,30,0.767,20,27,47,16,10,2,15,22,98,-22.0
0021600820,1610612764,Wizards,WAS,Washington,240.000000:00,42,73,0.575,13,20,0.65,23,28,0.821,6,34,40,27,4,9,22,24,120,22.0
0021600822,1610612751,Nets,BKN,Brooklyn,240.000000:00,38,82,0.463,12,37,0.324,15,18,0.833,6,26,32,23,8,0,12,24,103,-9.0
0021600822,1610612763,Grizzlies,MEM,Memphis,240.000000:00,39,77,0.506,9,22,0.409,25,27,0.926,5,36,41,25,7,1,12,16,112,9.0
0021600825,1610612754,Pacers,IND,Indiana,240.000000:00,38,78,0.487,9,20,0.45,21,30,0.7,6,31,37,21,8,3,11,23,106,-4.0
0021600825,1610612759,Spurs,SAS,San Antonio,240.000000:00,40,87,0.46,7,15,0.467,23,27,0.852,12,37,49,18,7,4,11,22,110,4.0
0021600826,1610612738,Celtics,BOS,Boston,240.000000:00,40,81,0.494,16,34,0.471,15,18,0.833,7,34,41,28,5,3,12,25,111,13.0
0021600826,1610612742,Mavericks,DAL,Dallas,240.000000:00,35,77,0.455,9,27,0.333,19,25,0.76,4,33,37,21,7,2,12,16,98,-13.0
0021600827,1610612743,Nuggets,DEN,Denver,240.000000:00,48,88,0.545,24,41,0.585,12,16,0.75,14,38,52,34,6,1,22,14,132,22.0
0021600827,1610612744,Warriors,GSW,Golden State,240.000000:00,45,92,0.489,8,32,0.25,12,13,0.923,4,23,27,25,12,6,9,13,110,-22.0
0021600829,1610612740,Pelicans,NOP,New Orleans,240.000000:00,37,78,0.474,8,28,0.286,28,35,0.8,5,32,37,19,8,5,16,23,110,2.0
0021600829,1610612756,Suns,PHX,Phoenix,240.000000:00,40,93,0.43,8,23,0.348,20,24,0.833,13,30,43,14,7,3,18,25,108,-2.0
0021600830,1610612737,Hawks,ATL,Atlanta,265.000000:00,32,83,0.386,8,28,0.286,37,48,0.771,7,45,52,20,9,11,9,23,109,5.0
0021600830,1610612757,Trail Blazers,POR,Portland,265.000000:00,37,103,0.359,16,42,0.381,14,25,0.56,22,44,66,22,4,4,14,34,104,-5.0
0021600833,1610612747,Lakers,LAL,Los Angeles,240.000000:00,38,83,0.458,12,29,0.414,8,15,0.533,13,30,43,22,10,3,17,21,96,-1.0
0021600833,1610612758,Kings,SAC,Sacramento,240.000000:00,36,73,0.493,7,24,0.292,18,25,0.72,7,31,38,23,9,3,17,12,97,1.0
0021600842,1610612743,Nuggets,DEN,Denver,240.000000:00,38,94,0.404,11,34,0.324,12,18,0.667,14,35,49,25,4,5,14,19,99,-13.0
0021600842,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,41,86,0.477,6,18,0.333,24,28,0.857,9,36,45,20,12,4,7,15,112,13.0
0021600844,1610612747,Lakers,LAL,Los Angeles,240.000000:00,35,93,0.376,9,26,0.346,22,28,0.786,7,29,36,16,9,3,12,27,101,-36.0
0021600844,1610612756,Suns,PHX,Phoenix,240.000000:00,49,88,0.557,10,24,0.417,29,34,0.853,12,47,59,32,7,10,15,20,137,36.0
0021600853,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,46,87,0.529,15,38,0.395,12,15,0.8,8,36,44,29,5,10,12,16,119,15.0
0021600853,1610612752,Knicks,NYK,New York,240.000000:00,42,101,0.416,8,26,0.308,12,17,0.706,16,34,50,24,4,7,12,19,104,-15.0
0021600857,1610612754,Pacers,IND,Indiana,240.000000:00,40,78,0.513,11,26,0.423,11,11,1.0,8,42,50,23,8,7,16,19,102,10.0
0021600857,1610612763,Grizzlies,MEM,Memphis,240.000000:00,35,84,0.417,9,27,0.333,13,23,0.565,12,27,39,20,11,5,11,15,92,-10.0
0021600860,1610612749,Bucks,MIL,Milwaukee,240.000000:00,32,74,0.432,7,18,0.389,24,29,0.828,10,25,35,15,5,1,15,27,95,-14.0
0021600860,1610612762,Jazz,UTA,Utah,240.000000:00,37,74,0.5,8,23,0.348,27,30,0.9,9,32,41,23,8,5,14,26,109,14.0
0021600864,1610612743,Nuggets,DEN,Denver,240.000000:00,49,97,0.505,14,31,0.452,17,24,0.708,11,40,51,32,11,2,13,24,129,20.0
0021600864,1610612751,Nets,BKN,Brooklyn,240.000000:00,41,83,0.494,10,30,0.333,17,31,0.548,7,35,42,27,7,4,19,23,109,-20.0
0021600870,1610612740,Pelicans,NOP,New Orleans,240.000000:00,31,78,0.397,5,24,0.208,16,25,0.64,9,36,45,21,7,2,19,19,83,-13.0
0021600870,1610612742,Mavericks,DAL,Dallas,240.000000:00,36,78,0.462,12,26,0.462,12,16,0.75,7,36,43,24,12,4,17,25,96,13.0
0021600875,1610612749,Bucks,MIL,Milwaukee,240.000000:00,39,76,0.513,6,20,0.3,16,18,0.889,6,27,33,26,10,6,19,21,100,4.0
0021600875,1610612756,Suns,PHX,Phoenix,240.000000:00,40,83,0.482,5,14,0.357,11,16,0.688,12,30,42,26,12,5,20,22,96,-4.0
0021600876,1610612743,Nuggets,DEN,Denver,240.000000:00,37,84,0.44,11,34,0.324,13,17,0.765,10,29,39,26,9,3,12,23,98,-7.0
0021600876,1610612763,Grizzlies,MEM,Memphis,240.000000:00,36,80,0.45,11,33,0.333,22,25,0.88,13,36,49,21,9,2,15,20,105,7.0
0021600884,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,35,70,0.5,10,28,0.357,22,26,0.846,4,41,45,20,4,2,16,11,102,7.0
0021600884,1610612749,Bucks,MIL,Milwaukee,240.000000:00,37,83,0.446,11,30,0.367,10,16,0.625,5,28,33,27,3,5,8,23,95,-7.0
0021600889,1610612744,Warriors,GSW,Golden State,240.000000:00,39,84,0.464,8,29,0.276,22,27,0.815,13,28,41,28,10,6,19,23,108,-4.0
0021600889,1610612764,Wizards,WAS,Washington,240.000000:00,41,91,0.451,12,28,0.429,18,20,0.9,17,29,46,29,11,6,19,22,112,4.0
0021600894,1610612747,Lakers,LAL,Los Angeles,240.000000:00,41,84,0.488,12,32,0.375,10,13,0.769,6,33,39,22,9,5,14,23,104,-5.0
0021600894,1610612766,Hornets,CHA,Charlotte,240.000000:00,38,85,0.447,16,39,0.41,17,24,0.708,11,34,45,25,3,5,12,11,109,5.0
0021600895,1610612752,Knicks,NYK,New York,240.000000:00,34,81,0.42,8,29,0.276,25,31,0.806,13,37,50,21,9,3,11,16,101,11.0
0021600895,1610612753,Magic,ORL,Orlando,240.000000:00,34,83,0.41,5,25,0.2,17,22,0.773,9,34,43,11,3,3,12,25,90,-11.0
0021600901,1610612738,Celtics,BOS,Boston,240.000000:00,36,78,0.462,13,31,0.419,18,23,0.783,8,39,47,28,4,6,12,21,103,4.0
0021600901,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,37,91,0.407,10,33,0.303,15,22,0.682,12,29,41,20,3,5,10,21,99,-4.0
0021600909,1610612752,Knicks,NYK,New York,240.000000:00,33,84,0.393,7,21,0.333,29,33,0.879,9,32,41,14,10,3,10,20,102,-3.0
0021600909,1610612755,76ers,PHI,Philadelphia,240.000000:00,36,83,0.434,9,28,0.321,24,31,0.774,12,38,50,20,5,9,15,21,105,3.0
0021600920,1610612749,Bucks,MIL,Milwaukee,240.000000:00,38,87,0.437,6,27,0.222,19,23,0.826,9,33,42,16,3,4,6,18,101,7.0
0021600920,1610612761,Raptors,TOR,Toronto,240.000000:00,35,75,0.467,7,21,0.333,17,20,0.85,3,33,36,20,2,4,11,23,94,-7.0
0021600928,1610612744,Warriors,GSW,Golden State,240.000000:00,40,88,0.455,13,35,0.371,19,23,0.826,11,24,35,21,11,3,8,18,112,7.0
0021600928,1610612752,Knicks,NYK,New York,240.000000:00,39,83,0.47,7,22,0.318,20,25,0.8,12,35,47,18,5,6,15,20,105,-7.0
0021600937,1610612737,Hawks,ATL,Atlanta,240.000000:00,38,82,0.463,13,28,0.464,22,31,0.71,14,33,47,19,6,6,19,23,111,-8.0
0021600937,1610612744,Warriors,GSW,Golden State,240.000000:00,41,87,0.471,20,44,0.455,17,22,0.773,13,30,43,33,10,4,14,22,119,8.0
0021600940,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,41,84,0.488,4,9,0.444,24,28,0.857,12,32,44,26,3,5,11,18,110,1.0
0021600940,1610612757,Trail Blazers,POR,Portland,240.000000:00,38,86,0.442,11,32,0.344,22,25,0.88,11,24,35,24,7,9,5,18,109,-1.0
0021600942,1610612745,Rockets,HOU,Houston,240.000000:00,41,88,0.466,14,39,0.359,14,17,0.824,7,36,43,19,3,3,12,20,110,-2.0
0021600942,1610612759,Spurs,SAS,San Antonio,240.000000:00,40,88,0.455,11,28,0.393,21,23,0.913,9,35,44,24,6,6,9,13,112,2.0
0021600945,1610612738,Celtics,BOS,Boston,240.000000:00,34,83,0.41,10,35,0.286,24,29,0.828,7,30,37,22,9,2,11,31,102,-14.0
0021600945,1610612746,Clippers,LAC,LA,240.000000:00,39,73,0.534,9,20,0.45,29,47,0.617,8,39,47,23,7,5,13,24,116,14.0
0021600948,1610612756,Suns,PHX,Phoenix,240.000000:00,44,88,0.5,13,27,0.481,26,33,0.788,9,40,49,23,5,8,19,32,127,-4.0
0021600948,1610612764,Wizards,WAS,Washington,240.000000:00,41,90,0.456,7,18,0.389,42,53,0.792,9,35,44,19,15,4,11,21,131,4.0
0021600956,1610612754,Pacers,IND,Indiana,240.000000:00,44,88,0.5,11,23,0.478,16,19,0.842,9,37,46,27,3,2,5,18,115,17.0
0021600956,1610612765,Pistons,DET,Detroit,240.000000:00,39,89,0.438,7,26,0.269,13,22,0.591,11,34,45,20,4,4,10,18,98,-17.0
0021600958,1610612743,Nuggets,DEN,Denver,240.000000:00,46,87,0.529,13,28,0.464,8,17,0.471,10,29,39,31,6,2,16,16,113,-10.0
0021600958,1610612764,Wizards,WAS,Washington,240.000000:00,50,88,0.568,11,26,0.423,12,19,0.632,8,35,43,31,10,0,11,16,123,10.0
0021600959,1610612738,Celtics,BOS,Boston,240.000000:00,37,84,0.44,10,29,0.345,15,19,0.789,9,36,45,28,12,1,12,10,99,13.0
0021600959,1610612744,Warriors,GSW,Golden State,240.000000:00,37,84,0.44,6,30,0.2,6,9,0.667,12,34,46,23,8,12,17,20,86,-13.0
0021600964,1610612747,Lakers,LAL,Los Angeles,240.000000:00,47,98,0.48,12,27,0.444,16,24,0.667,14,28,42,21,11,7,9,20,122,12.0
0021600964,1610612756,Suns,PHX,Phoenix,240.000000:00,42,91,0.462,6,19,0.316,20,25,0.8,18,36,54,20,7,10,19,24,110,-12.0
0021600968,1610612744,Warriors,GSW,Golden State,240.000000:00,41,88,0.466,7,24,0.292,13,17,0.765,12,31,43,25,9,5,12,21,102,-1.0
0021600968,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,39,88,0.443,4,14,0.286,21,27,0.778,14,32,46,21,6,3,11,18,103,1.0
0021600972,1610612758,Kings,SAC,Sacramento,265.000000:00,44,92,0.478,12,23,0.522,22,28,0.786,8,32,40,27,5,1,10,21,122,-8.0
0021600972,1610612764,Wizards,WAS,Washington,265.000000:00,52,104,0.5,9,26,0.346,17,19,0.895,12,40,52,29,7,5,9,22,130,8.0
0021600976,1610612740,Pelicans,NOP,New Orleans,265.000000:00,50,99,0.505,14,34,0.412,11,16,0.688,9,38,47,33,4,4,10,16,125,3.0
0021600976,1610612766,Hornets,CHA,Charlotte,265.000000:00,46,102,0.451,13,46,0.283,17,20,0.85,11,39,50,32,5,1,9,14,122,-3.0
0021600977,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,43,86,0.5,15,39,0.385,15,25,0.6,9,43,52,30,1,6,9,18,116,12.0
0021600977,1610612753,Magic,ORL,Orlando,240.000000:00,38,96,0.396,4,21,0.19,24,28,0.857,14,38,52,17,6,1,5,21,104,-12.0
0021600978,1610612749,Bucks,MIL,Milwaukee,240.000000:00,37,80,0.463,8,20,0.4,20,23,0.87,11,29,40,19,5,6,9,23,102,7.0
0021600978,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,37,81,0.457,5,13,0.385,16,21,0.762,11,27,38,21,4,4,12,22,95,-7.0
0021600987,1610612748,Heat,MIA,Miami,240.000000:00,39,94,0.415,9,32,0.281,11,16,0.688,19,35,54,18,4,4,8,22,98,-4.0
0021600987,1610612754,Pacers,IND,Indiana,240.000000:00,35,82,0.427,5,15,0.333,27,32,0.844,11,35,46,12,2,4,9,15,102,4.0
0021600993,1610612749,Bucks,MIL,Milwaukee,240.000000:00,31,67,0.463,14,26,0.538,17,20,0.85,8,24,32,21,6,5,16,21,93,-20.0
0021600993,1610612763,Grizzlies,MEM,Memphis,240.000000:00,41,79,0.519,14,27,0.519,17,23,0.739,11,26,37,30,11,0,12,20,113,20.0
0021600996,1610612746,Clippers,LAC,LA,240.000000:00,39,78,0.5,12,30,0.4,18,23,0.783,3,25,28,16,4,2,6,22,108,-6.0
0021600996,1610612762,Jazz,UTA,Utah,240.000000:00,41,78,0.526,14,21,0.667,18,22,0.818,8,34,42,22,1,3,7,22,114,6.0
0021600999,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,46,77,0.597,19,30,0.633,17,23,0.739,3,38,41,29,4,3,9,18,128,32.0
0021600999,1610612765,Pistons,DET,Detroit,240.000000:00,37,99,0.374,4,19,0.211,18,19,0.947,16,29,45,20,6,1,8,19,96,-32.0
0021601005,1610612754,Pacers,IND,Indiana,240.000000:00,39,73,0.534,12,28,0.429,8,9,0.889,3,39,42,26,8,6,14,15,98,21.0
0021601005,1610612766,Hornets,CHA,Charlotte,240.000000:00,32,80,0.4,3,23,0.13,10,13,0.769,3,27,30,15,9,4,10,13,77,-21.0
0021601006,1610612738,Celtics,BOS,Boston,240.000000:00,43,79,0.544,13,33,0.394,18,21,0.857,5,32,37,34,2,5,10,16,117,13.0
0021601006,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,40,91,0.44,8,27,0.296,16,20,0.8,15,27,42,26,4,1,8,21,104,-13.0
0021601009,1610612741,Bulls,CHI,Chicago,240.000000:00,34,91,0.374,11,28,0.393,12,15,0.8,14,31,45,22,6,6,5,19,91,-7.0
0021601009,1610612763,Grizzlies,MEM,Memphis,240.000000:00,36,85,0.424,11,31,0.355,15,18,0.833,14,38,52,26,2,3,11,19,98,7.0
0021601013,1610612746,Clippers,LAC,LA,240.000000:00,35,75,0.467,5,24,0.208,21,29,0.724,6,36,42,23,3,4,15,20,96,-1.0
0021601013,1610612749,Bucks,MIL,Milwaukee,240.000000:00,34,76,0.447,10,29,0.345,19,25,0.76,4,32,36,22,8,2,11,25,97,1.0
0021601014,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,36,86,0.419,9,33,0.273,10,19,0.526,11,41,52,14,6,2,10,12,91,8.0
0021601014,1610612762,Jazz,UTA,Utah,240.000000:00,34,82,0.415,5,21,0.238,10,14,0.714,10,37,47,18,6,3,16,16,83,-8.0
0021601016,1610612751,Nets,BKN,Brooklyn,240.000000:00,41,86,0.477,10,32,0.313,29,35,0.829,13,38,51,19,5,2,13,23,121,11.0
0021601016,1610612752,Knicks,NYK,New York,240.000000:00,41,88,0.466,3,18,0.167,25,26,0.962,5,29,34,20,6,4,7,26,110,-11.0
